"id","Gender","Event","Location","Year","Medal","Name","Nationality","Result "
"2135","W","Hammer Throw Women","London","2012","B","Betty HEIDLER","GER","77.13"
"2136","W","Hammer Throw Women","Athens","2004","G","Olga KUZENKOVA","RUS","75.02"
"2137","W","Hammer Throw Women","Athens","2004","S","Yipsi MORENO","CUB","73.36"
"2138","W","Hammer Throw Women","Athens","2004","B","Yunaika CRAWFORD","CUB","73.16"
"2139","W","Heptathlon Women","Rio","2016","G","Nafissatou THIAM","BEL","6810"
"2140","W","Heptathlon Women","Rio","2016","S","Jessica ENNIS HILL","GBR","6775"
"2141","W","Heptathlon Women","Rio","2016","B","Brianne THEISEN EATON","CAN","6653"
"2142","W","Heptathlon Women","Beijing","2008","G","Natallia DOBRYNSKA","UKR","6733"
"2143","W","Heptathlon Women","Beijing","2008","S","Hyleas FOUNTAIN","USA","6619"
"2144","W","Heptathlon Women","Beijing","2008","B","Tatyana CHERNOVA","RUS","6591"
"2145","W","Heptathlon Women","Sydney","2000","G","Denise LEWIS","GBR","6584"
"2146","W","Heptathlon Women","Sydney","2000","S","Yelena PROKHOROVA","RUS","6531"
"2147","W","Heptathlon Women","Sydney","2000","B","Natalya SAZANOVICH","BLR","6527"
"2148","W","Heptathlon Women","Barcelona","1992","G","Jackie JOYNER","USA","7044 P."
"2149","W","Heptathlon Women","Barcelona","1992","S","Irina BELOVA","EUN","6845"
"2150","W","Heptathlon Women","Barcelona","1992","B","Sabine BRAUN","GER","6649"
"2151","W","Heptathlon Women","Los Angeles","1984","G","Glynis NUNN","AUS","6390"
"2152","W","Heptathlon Women","Los Angeles","1984","S","Jackie JOYNER","USA","6385"
"2153","W","Heptathlon Women","Los Angeles","1984","B","Sabine EVERTS","FRG","6363"
"2154","W","Heptathlon Women","London","2012","G","Jessica ENNIS HILL","GBR","6955"
"2155","W","Heptathlon Women","London","2012","S","Lilli SCHWARZKOPF","GER","6649"
"2156","W","Heptathlon Women","London","2012","B","Tatyana CHERNOVA","RUS","6628"
"2157","W","Heptathlon Women","Athens","2004","G","Carolina KLUFT","SWE","6952"
"2158","W","Heptathlon Women","Athens","2004","S","Austra SKUJYTE","LTU","6435"
"2159","W","Heptathlon Women","Athens","2004","B","Kelly SOTHERTON","GBR","6424"
"2160","W","Heptathlon Women","Atlanta","1996","G","Ghada SHOUAA","SYR","6780"
"2161","W","Heptathlon Women","Atlanta","1996","S","Natalya SAZANOVICH","BLR","6563"
"2162","W","Heptathlon Women","Atlanta","1996","B","Denise LEWIS","GBR","6489"
"2163","W","Heptathlon Women","Seoul","1988","G","Jackie JOYNER","USA","7291 P."
"2164","W","Heptathlon Women","Seoul","1988","S","Sabine JOHN","GDR","6897"
"2165","W","Heptathlon Women","Seoul","1988","B","Anke BEHMER","GDR","6858"
"2166","W","High Jump Women","Rio","2016","G","Ruth BEITIA","ESP","None"
"2167","W","High Jump Women","Rio","2016","S","Mirela DEMIREVA","BUL","None"
"2168","W","High Jump Women","Rio","2016","B","Blanka VLASIC","CRO","None"
"2169","W","High Jump Women","Beijing","2008","G","Tia HELLEBAUT","BEL","2.05"
"2170","W","High Jump Women","Beijing","2008","S","Blanka VLASIC","CRO","2.05"
"2171","W","High Jump Women","Sydney","2000","G","Yelena YELESINA","RUS","2.01"
"2172","W","High Jump Women","Sydney","2000","S","Hestrie CLOETE","RSA","2.01"
"2173","W","High Jump Women","Sydney","2000","B","Kajsa BERGQVIST","SWE","1.99"
"2174","W","High Jump Women","Sydney","2000","B","Oana PANTELIMON","ROU","1.99"
"2175","W","High Jump Women","Barcelona","1992","G","Heike HENKEL","GER","2.02"
"2176","W","High Jump Women","Barcelona","1992","S","Galina ASTAFEI","ROU","2"
"2177","W","High Jump Women","Barcelona","1992","B","Joanet QUINTERO","CUB","1.97"
"2178","W","High Jump Women","Montreal","1976","G","Rosemarie WITSCHAS-ACKERMANN","GDR","1.93"
"2179","W","High Jump Women","Montreal","1976","S","Sara SIMEONI","ITA","1.91"
"2180","W","High Jump Women","Montreal","1976","B","Yordanka BLAGOEVA-DIMITROVA","BUL","1.91"
"2181","W","High Jump Women","Rome","1960","G","Iolanda BALAS","ROU","1.85"
"2182","W","High Jump Women","Rome","1960","S","Dorothy SHIRLEY","GBR","1.71"
"2183","W","High Jump Women","Rome","1960","S","Jaroslawa JÃZWIAKOWSKA","POL","1.71"
"2184","W","High Jump Women","Helsinki","1952","G","Esther BRAND","RSA","1.67"
"2185","W","High Jump Women","Helsinki","1952","S","Sheila LERWILL","GBR","1.65"
"2186","W","High Jump Women","Helsinki","1952","B","Aleksandra CHUDINA","URS","1.63"
"2187","W","High Jump Women","Berlin","1936","G","Ibolya CSÃK","HUN","1.6"
"2188","W","High Jump Women","Berlin","1936","S","Dorothy ODAM","GBR","1.6"
"2189","W","High Jump Women","Berlin","1936","B","Elfriede KAUN","GER","1.6"
"2190","W","High Jump Women","London","2012","G","Anna CHICHEROVA","RUS","2.05"
"2191","W","High Jump Women","London","2012","S","Brigetta BARRETT","USA","2.03"
"2192","W","High Jump Women","London","2012","B","Svetlana SHKOLINA","RUS","2.03"
"2193","W","High Jump Women","Athens","2004","G","Elena SLESARENKO","RUS","2.06"
"2194","W","High Jump Women","Athens","2004","S","Hestrie CLOETE","RSA","2.02"
"2195","W","High Jump Women","Athens","2004","B","Vita STYOPINA","UKR","2.02"
"2196","W","High Jump Women","Atlanta","1996","G","Stefka KOSTADINOVA","BUL","2.05"
"2197","W","High Jump Women","Atlanta","1996","S","Niki BAKOGIANNI","GRE","2.03"
"2198","W","High Jump Women","Atlanta","1996","B","Inha BABAKOVA","UKR","2.01"
"2199","W","High Jump Women","Moscow","1980","G","Sara SIMEONI","ITA","1.97"
"2200","W","High Jump Women","Moscow","1980","S","Urszula KIELAN","POL","1.94"
"2201","W","High Jump Women","Moscow","1980","B","Jutta KIRST","GDR","1.94"
"2202","W","High Jump Women","Tokyo","1964","G","Iolanda BALAS","ROU","1.9"
"2203","W","High Jump Women","Tokyo","1964","S","Michele BROWN","AUS","1.8"
"2204","W","High Jump Women","Tokyo","1964","B","Taisiya CHENCHIK","URS","1.78"
"2205","W","High Jump Women","London","1948","G","Alice COACHMAN","USA","1.68"
"2206","W","High Jump Women","London","1948","S","Dorothy ODAM","GBR","1.68"
"2207","W","High Jump Women","London","1948","B","Micheline OSTERMEYER","FRA","1.61"
"2208","W","High Jump Women","Los Angeles","1932","G","Jean SHILEY","USA","1.65"
"2209","W","High Jump Women","Los Angeles","1932","S","Mildred DIDRIKSON","USA","1.65"
"2210","W","High Jump Women","Los Angeles","1932","B","Eva DAWES","CAN","1.6"
"2211","W","Javelin Throw Women","Rio","2016","G","Sara KOLAK","CRO","66.18"
"2212","W","Javelin Throw Women","Rio","2016","S","Sunette VILJOEN","RSA","64.92"
"2213","W","Javelin Throw Women","Rio","2016","B","Barbora SPOTAKOVA","CZE","64.8"
"2214","W","Javelin Throw Women","Beijing","2008","G","Barbora SPOTAKOVA","CZE","71.42"
"2215","W","Javelin Throw Women","Beijing","2008","B","Christina OBERGFOLL","GER","66.13"
"2216","W","Javelin Throw Women","Sydney","2000","G","Trine HATTESTAD","NOR","68.91"
"2217","W","Javelin Throw Women","Sydney","2000","S","Mirela MANIANI","GRE","67.51"
"2218","W","Javelin Throw Women","Sydney","2000","B","Osleidys MENÃNDEZ","CUB","66.18"
"2219","W","Javelin Throw Women","Barcelona","1992","G","Silke RENK","GER","68.34"
"2220","W","Javelin Throw Women","Barcelona","1992","S","Natalia SHIKOLENKO","EUN","68.26"
"2221","W","Javelin Throw Women","Barcelona","1992","B","Karen FORKEL","GER","66.86"
"2222","W","Javelin Throw Women","Montreal","1976","G","Ruth FUCHS","GDR","65.94"
"2223","W","Javelin Throw Women","Montreal","1976","S","Marion BECKER-STEINER","FRG","64.7"
"2224","W","Javelin Throw Women","Montreal","1976","B","Kathryn Joan SCHMIDT","USA","63.96"
"2225","W","Javelin Throw Women","Mexico","1968","G","Angela NEMETH","HUN","60.36"
"2226","W","Javelin Throw Women","Mexico","1968","S","Mihaela PENES","ROU","59.92"
"2227","W","Javelin Throw Women","Mexico","1968","B","Eva JANKO-EGGER","AUT","58.04"
"2228","W","Javelin Throw Women","Rome","1960","G","Elvira OZOLINA","URS","55.98"
"2229","W","Javelin Throw Women","Rome","1960","S","Dana INGROVA-ZATOPKOVA","TCH","53.78"
"2230","W","Javelin Throw Women","Rome","1960","B","Birute KALEDIENE","URS","53.45"
"2231","W","Javelin Throw Women","Helsinki","1952","G","Dana INGROVA-ZATOPKOVA","TCH","50.47"
"2232","W","Javelin Throw Women","Helsinki","1952","S","Aleksandra CHUDINA","URS","50.01"
"2233","W","Javelin Throw Women","Helsinki","1952","B","Yelena GORCHAKOVA","URS","49.76"
"2234","W","Javelin Throw Women","Berlin","1936","G","Tilly FLEISCHER","GER","45.18"
"2235","W","Javelin Throw Women","Berlin","1936","S","Luise KRÃGER","GER","43.29"
"2236","W","Javelin Throw Women","Berlin","1936","B","Maria KWASNIEWSKA","POL","41.8"
"2237","W","Javelin Throw Women","London","2012","G","Barbora SPOTAKOVA","CZE","69.55"
"2238","W","Javelin Throw Women","London","2012","S","Christina OBERGFOLL","GER","65.16"
"2239","W","Javelin Throw Women","London","2012","B","Linda STAHL","GER","64.91"
"2240","W","Javelin Throw Women","Athens","2004","G","Osleidys MENÃNDEZ","CUB","71.53"
"2241","W","Javelin Throw Women","Athens","2004","S","Steffi NERIUS","GER","65.82"
"2242","W","Javelin Throw Women","Athens","2004","B","Mirela MANIANI","GRE","64.29"
"2243","W","Javelin Throw Women","Atlanta","1996","G","Heli RANTANEN","FIN","67.94"
"2244","W","Javelin Throw Women","Atlanta","1996","S","Louise MCPAUL","AUS","65.54"
"2245","W","Javelin Throw Women","Atlanta","1996","B","Trine HATTESTAD","NOR","64.98"
"2246","W","Javelin Throw Women","Moscow","1980","G","Maria COLON","CUB","68.4"
"2247","W","Javelin Throw Women","Moscow","1980","S","Saida GUNBA","URS","67.76"
"2248","W","Javelin Throw Women","Moscow","1980","B","Ute HOMMOLA","GDR","66.56"
"2249","W","Javelin Throw Women","Munich","1972","G","Ruth FUCHS","GDR","63.88"
"2250","W","Javelin Throw Women","Munich","1972","S","Jacqueline TODTEN","GDR","62.54"
"2251","W","Javelin Throw Women","Munich","1972","B","Kathryn Joan SCHMIDT","USA","59.94"
"2252","W","Javelin Throw Women","Tokyo","1964","G","Mihaela PENES","ROU","60.54"
"2253","W","Javelin Throw Women","Tokyo","1964","S","Marta ANTAL-RUDAS","HUN","58.27"
"2254","W","Javelin Throw Women","Tokyo","1964","B","Yelena GORCHAKOVA","URS","57.06"
"2255","W","Javelin Throw Women","London","1948","G","Herma BAUMA","AUT","45.57"
"2256","W","Javelin Throw Women","London","1948","S","Kaisa PARVIAINEN","FIN","43.79"
"2257","W","Javelin Throw Women","London","1948","B","Lily CARLSTEDT","DEN","42.08"
"2258","W","Javelin Throw Women","Los Angeles","1932","G","Mildred DIDRIKSON","USA","43.68"
"2259","W","Javelin Throw Women","Los Angeles","1932","S","Ellen BRAUMÃLLER","GER","43.49"
"2260","W","Javelin Throw Women","Los Angeles","1932","B","Tilly FLEISCHER","GER","43"
"2261","W","Long Jump Women","Rio","2016","G","Tianna BARTOLETTA","USA","7.17"
"2262","W","Long Jump Women","Rio","2016","S","Brittney REESE","USA","7.15"
"2263","W","Long Jump Women","Rio","2016","B","Ivana SPANOVIC","SRB","7.08"
"2264","W","Long Jump Women","Beijing","2008","G","Maurren Higa MAGGI","BRA","7.04"
"2265","W","Long Jump Women","Beijing","2008","B","Blessing OKAGBARE","NGR","6.91"
"2266","W","Long Jump Women","Sydney","2000","G","Heike DRECHSLER","GER","6.99"
"2267","W","Long Jump Women","Sydney","2000","S","Fiona MAY","ITA","6.92"
"2268","W","Long Jump Women","Sydney","2000","B","Tatyana KOTOVA","RUS","6.83"
"2269","W","Long Jump Women","Barcelona","1992","G","Heike DRECHSLER","GER","7.14"
"2270","W","Long Jump Women","Barcelona","1992","S","Inessa KRAVETS","EUN","7.12"
"2271","W","Long Jump Women","Barcelona","1992","B","Jackie JOYNER","USA","7.07"
"2272","W","Long Jump Women","Montreal","1976","G","Angela VOIGT","GDR","6.72"
"2273","W","Long Jump Women","Montreal","1976","S","Catherine Laverne MCMILLAN","USA","6.66"
"2274","W","Long Jump Women","Montreal","1976","B","Lidia ALFEEVA","URS","6.6"
"2275","W","Long Jump Women","Rome","1960","G","Vera KOLASHNIKOVA-KREPKINA","URS","6.37"
"2276","W","Long Jump Women","Rome","1960","S","Elzbieta KRZESINSKA","POL","6.27"
"2277","W","Long Jump Women","Rome","1960","B","Hildrun CLAUS","EUA","6.21"
"2278","W","Long Jump Women","Helsinki","1952","G","Yvette WILLIAMS","NZL","6.24"
"2279","W","Long Jump Women","Helsinki","1952","S","Aleksandra CHUDINA","URS","6.14"
"2280","W","Long Jump Women","Helsinki","1952","B","Shirley CAWLEY","GBR","5.92"
"2281","W","Long Jump Women","London","2012","G","Brittney REESE","USA","7.12"
"2282","W","Long Jump Women","London","2012","S","Elena SOKOLOVA","RUS","7.07"
"2283","W","Long Jump Women","London","2012","B","Janay DELOACH","USA","6.89"
"2284","W","Long Jump Women","Athens","2004","G","Tatyana LEBEDEVA","RUS","7.07"
"2285","W","Long Jump Women","Athens","2004","S","Irina SIMAGINA","RUS","7.05"
"2286","W","Long Jump Women","Athens","2004","B","Tatyana KOTOVA","RUS","7.05"
"2287","W","Long Jump Women","Atlanta","1996","G","Chioma AJUNWA","NGR","7.12"
"2288","W","Long Jump Women","Atlanta","1996","S","Fiona MAY","ITA","7.02"
"2289","W","Long Jump Women","Atlanta","1996","B","Jackie JOYNER","USA","7"
"2290","W","Long Jump Women","Moscow","1980","G","Tatiana KOLPAKOVA","URS","7.06"
"2291","W","Long Jump Women","Moscow","1980","S","Brigitte WUJAK","GDR","7.04"
"2292","W","Long Jump Women","Moscow","1980","B","Tatiana SKACHKO","URS","7.01"
"2293","W","Long Jump Women","Tokyo","1964","G","Mary RAND","GBR","6.76"
"2294","W","Long Jump Women","Tokyo","1964","S","Irena KIRSZENSTEIN","POL","6.6"
"2295","W","Long Jump Women","Tokyo","1964","B","Tatyana SHCHELKANOVA","URS","6.42"
"2296","W","Marathon Women","Rio","2016","G","Jemima Jelagat SUMGONG","KEN","2:24:04"
"2297","W","Marathon Women","Rio","2016","S","Eunice Jepkirui KIRWA","BRN","2:24:13"
"2298","W","Marathon Women","Rio","2016","B","Mare DIBABA","ETH","2:24:30"
"2299","W","Marathon Women","Beijing","2008","G","Constantina TOMESCU","ROU","2h26:44"
"2300","W","Marathon Women","Beijing","2008","S","Catherine NDEREBA","KEN","2h27:06"
"2301","W","Marathon Women","Beijing","2008","B","Chunxiu ZHOU","CHN","2h27:07"
"2302","W","Marathon Women","Sydney","2000","G","Naoko TAKAHASHI","JPN","02h23:14"
"2303","W","Marathon Women","Sydney","2000","S","Lidia SIMON","ROU","02h23:22"
"2304","W","Marathon Women","Sydney","2000","B","Joyce CHEPCHUMBA","KEN","02h24:45"
"2305","W","Marathon Women","Barcelona","1992","G","Valentina YEGOROVA","EUN","2:32:41"
"2306","W","Marathon Women","Barcelona","1992","S","Yuko ARIMORI","JPN","2:32:49"
"2307","W","Marathon Women","Barcelona","1992","B","Lorraine MOLLER","NZL","2:33:59"
"2308","W","Marathon Women","Los Angeles","1984","G","Joan BENOIT","USA","2:24:52"
"2309","W","Marathon Women","Los Angeles","1984","S","Grete ANDERSEN","NOR","2:26:18"
"2310","W","Marathon Women","Los Angeles","1984","B","Rosa MOTA","POR","2:26:57"
"2311","W","Marathon Women","London","2012","G","Tiki GELANA","ETH","2:23:07"
"2312","W","Marathon Women","London","2012","S","Priscah JEPTOO","KEN","2:23:12"
"2313","W","Marathon Women","London","2012","B","Tatyana PETROVA ARKHIPOVA","RUS","2:23:29"
"2314","W","Marathon Women","Athens","2004","G","Mizuki NOGUCHI","JPN","2h26:20"
"2315","W","Marathon Women","Athens","2004","S","Catherine NDEREBA","KEN","2h26:32"
"2316","W","Marathon Women","Athens","2004","B","Deena KASTOR","USA","2h27:20"
"2317","W","Marathon Women","Atlanta","1996","G","Fatuma ROBA","ETH","2:26:05"
"2318","W","Marathon Women","Atlanta","1996","S","Valentina YEGOROVA","RUS","2:28:05"
"2319","W","Marathon Women","Atlanta","1996","B","Yuko ARIMORI","JPN","2:28:39"
"2320","W","Marathon Women","Seoul","1988","G","Rosa MOTA","POR","2:25:40"
"2321","W","Marathon Women","Seoul","1988","S","Lisa ONDIEKI","AUS","2:25:53"
"2322","W","Marathon Women","Seoul","1988","B","Katrin DÃRRE","GDR","2:26:21"
"2323","W","Pole Vault Women","Rio","2016","G","Ekaterini STEFANIDI","GRE","4.85"
"2324","W","Pole Vault Women","Rio","2016","S","Sandi MORRIS","USA","4.85"
"2325","W","Pole Vault Women","Rio","2016","B","Eliza MCCARTNEY","NZL","4.8"
"2326","W","Pole Vault Women","Beijing","2008","G","Yelena ISINBAEVA","RUS","5.05"
"2327","W","Pole Vault Women","Beijing","2008","S","Jennifer SUHR","USA","4.8"
"2328","W","Pole Vault Women","Beijing","2008","B","Svetlana FEOFANOVA","RUS","4.75"
"2329","W","Pole Vault Women","Sydney","2000","G","Stacy DRAGILA","USA","4.6"
"2330","W","Pole Vault Women","Sydney","2000","S","Tatiana GRIGORIEVA","AUS","4.55"
"2331","W","Pole Vault Women","Sydney","2000","B","Vala FLOSADÃTTIR","ISL","4.5"
"2332","W","Pole Vault Women","London","2012","G","Jennifer SUHR","USA","4.75"
"2333","W","Pole Vault Women","London","2012","S","Yarisley SILVA","CUB","4.75"
"2334","W","Pole Vault Women","London","2012","B","Yelena ISINBAEVA","RUS","4.7"
"2335","W","Pole Vault Women","Athens","2004","G","Yelena ISINBAEVA","RUS","4.91"
"2336","W","Pole Vault Women","Athens","2004","S","Svetlana FEOFANOVA","RUS","4.75"
"2337","W","Pole Vault Women","Athens","2004","B","Anna ROGOWSKA","POL","4.7"
"2338","W","Shot Put Women","Rio","2016","G","Michelle CARTER","USA","20.63"
"2339","W","Shot Put Women","Rio","2016","S","Valerie ADAMS","NZL","20.42"
"2340","W","Shot Put Women","Rio","2016","B","Anita MARTON","HUN","19.87"
"2341","W","Shot Put Women","Beijing","2008","G","Valerie ADAMS","NZL","20.56"
"2342","W","Shot Put Women","Sydney","2000","G","Yanina KAROLCHIK","BLR","20.56"
"2343","W","Shot Put Women","Sydney","2000","S","Larisa PELESHENKO","RUS","19.92"
"2344","W","Shot Put Women","Sydney","2000","B","Astrid KUMBERNUSS","GER","19.62"
"2345","W","Shot Put Women","Barcelona","1992","G","Svetlana KRIVELYOVA","EUN","21.06"
"2346","W","Shot Put Women","Barcelona","1992","S","Zhihong HUANG","CHN","20.47"
"2347","W","Shot Put Women","Barcelona","1992","B","Kathrin NEIMKE","GER","19.78"
"2348","W","Shot Put Women","Los Angeles","1984","G","Claudia LOSCH","FRG","20.48"
"2349","W","Shot Put Women","Los Angeles","1984","S","Mihaela LOGHIN","ROU","20.47"
"2350","W","Shot Put Women","Los Angeles","1984","B","Gael MARTIN","AUS","19.19"
"2351","W","Shot Put Women","Montreal","1976","G","Ivanka KHRISTOVA","BUL","21.16"
"2352","W","Shot Put Women","Montreal","1976","S","Nadezhda CHIZHOVA","URS","20.96"
"2353","W","Shot Put Women","Montreal","1976","B","Helena FIBINGEROVÃ","TCH","20.67"
"2354","W","Shot Put Women","Mexico","1968","G","Margitta HELMBOLD-GUMMEL","GDR","19.61"
"2355","W","Shot Put Women","Mexico","1968","S","Marita LANGE","GDR","18.78"
"2356","W","Shot Put Women","Mexico","1968","B","Nadezhda CHIZHOVA","URS","18.19"
"2357","W","Shot Put Women","Rome","1960","G","Tamara PRESS","URS","17.32"
